player_id,"last_name, first_name",full_name,Team,pa,ab,hit,single,double,triple,home_run,strikeout,walk,b_hit_by_pitch,b_rbi,k_percent,bb_percent,batting_avg,on_base_percent,slg_percent,babip,isolated_power,xba,xslg,xwoba,xobp
666158,"Lux, Gavin",Gavin Lux,CIN,503,446,120,85,28,2,5,114,56,0,53,22.7,11.1,0.269,0.35,0.374,0.351,0.10499999999999998,0.243,0.336,0.299,0.35
680718,"Barger, Addison",Addison Barger,TOR,502,460,112,58,32,1,21,121,36,3,74,24.1,7.2,0.243,0.301,0.454,0.284,0.21100000000000002,0.255,0.462,0.331,0.301
664056,"Bader, Harrison",Harrison Bader,PHI,501,448,124,82,24,1,17,136,39,11,54,27.1,7.8,0.277,0.347,0.449,0.359,0.172,0.22,0.374,0.297,0.347
656775,"Mullins, Cedric",Cedric Mullins,NYM,498,435,94,53,23,1,17,120,50,4,59,24.1,10.0,0.216,0.299,0.391,0.253,0.17500000000000002,0.204,0.336,0.282,0.299
660821,"Sánchez, Jesús",Jesús Sánchez,HOU,497,451,107,68,21,4,14,110,42,2,48,22.1,8.5,0.237,0.304,0.395,0.283,0.15800000000000003,0.242,0.441,0.323,0.304
608324,"Bregman, Alex",Alex Bregman,BOS,495,433,118,72,28,0,18,70,51,9,62,14.1,10.3,0.273,0.36,0.462,0.288,0.189,0.254,0.427,0.337,0.36
701358,"Smith, Cam",Cam Smith,HOU,493,441,104,71,21,3,9,137,43,7,51,27.8,8.7,0.236,0.312,0.358,0.32,0.122,0.235,0.376,0.304,0.312
664034,"France, Ty",Ty France,TOR,490,444,114,82,25,0,7,83,22,21,52,16.9,4.5,0.257,0.32,0.36,0.3,0.10299999999999998,0.259,0.425,0.328,0.32
701762,"Kurtz, Nick",Nick Kurtz,OAK,489,420,122,58,26,2,36,151,63,2,86,30.9,12.9,0.29,0.383,0.619,0.364,0.329,0.245,0.537,0.372,0.383
657656,"Laureano, Ramón",Ramón Laureano,SD,488,441,124,72,26,2,24,119,35,8,76,24.4,7.2,0.281,0.342,0.512,0.331,0.23099999999999998,0.27,0.518,0.362,0.342
624424,"Conforto, Michael",Michael Conforto,LAD,486,418,83,51,20,0,12,121,56,9,36,24.9,11.5,0.199,0.305,0.333,0.247,0.134,0.233,0.41,0.33,0.305
682657,"Martínez, Angel",Angel Martínez,CLE,484,446,100,64,23,2,11,110,23,6,45,22.7,4.8,0.224,0.269,0.359,0.271,0.13499999999999998,0.215,0.313,0.255,0.269
701538,"Merrill, Jackson",Jackson Merrill,SD,483,440,116,69,25,6,16,108,33,4,67,22.4,6.8,0.264,0.317,0.457,0.312,0.193,0.263,0.49,0.347,0.317
596146,"Kepler, Max",Max Kepler,PHI,474,417,90,53,19,0,18,93,48,4,52,19.6,10.1,0.216,0.3,0.391,0.232,0.17500000000000002,0.243,0.443,0.332,0.3
467793,"Santana, Carlos",Carlos Santana,CHC,474,415,91,69,11,0,11,91,52,3,54,19.2,11.0,0.219,0.308,0.325,0.252,0.10600000000000001,0.216,0.346,0.29,0.308
672356,"Arias, Gabriel",Gabriel Arias,CLE,471,432,95,57,25,2,11,162,27,7,54,34.4,5.7,0.22,0.274,0.363,0.319,0.143,0.214,0.385,0.286,0.274
643217,"Benintendi, Andrew",Andrew Benintendi,CWS,470,420,101,63,16,2,20,82,40,3,63,17.4,8.5,0.24,0.307,0.431,0.25,0.191,0.231,0.427,0.317,0.307
677950,"Thomas, Alek",Alek Thomas,ARI,469,433,108,77,19,3,9,122,21,5,38,26.0,4.5,0.249,0.289,0.37,0.324,0.121,0.242,0.372,0.289,0.289
693307,"Dingler, Dillon",Dillon Dingler,DET,469,435,121,85,21,2,13,110,23,9,57,23.5,4.9,0.278,0.327,0.425,0.345,0.14699999999999996,0.287,0.472,0.349,0.327
690993,"Keith, Colt",Colt Keith,DET,468,414,106,69,22,2,13,102,48,2,45,21.8,10.3,0.256,0.333,0.413,0.307,0.15699999999999997,0.257,0.444,0.341,0.333
681481,"Carpenter, Kerry",Kerry Carpenter,DET,464,433,109,60,18,5,26,106,18,7,62,22.8,3.9,0.252,0.291,0.497,0.274,0.245,0.252,0.493,0.335,0.291
680777,"Jeffers, Ryan",Ryan Jeffers,MIN,464,406,108,73,26,0,9,91,50,7,47,19.6,10.8,0.266,0.356,0.397,0.322,0.131,0.243,0.4,0.323,0.356
527038,"Flores, Wilmer",Wilmer Flores,SF,463,419,101,75,10,0,16,88,34,7,71,19.0,7.3,0.241,0.307,0.379,0.267,0.138,0.225,0.335,0.282,0.307
668901,"Vientos, Mark",Mark Vientos,NYM,463,424,99,59,21,2,17,115,30,5,61,24.8,6.5,0.233,0.289,0.413,0.277,0.17999999999999997,0.246,0.432,0.32,0.289
687363,"II, Victor Scott",Victor Scott II,STL,463,398,86,65,15,1,5,111,42,10,37,24.0,9.1,0.216,0.305,0.296,0.284,0.07999999999999999,0.225,0.313,0.287,0.305
643446,"McNeil, Jeff",Jeff McNeil,NYM,462,399,97,59,21,5,12,55,49,8,54,11.9,10.6,0.243,0.335,0.411,0.253,0.16799999999999998,0.266,0.395,0.33,0.335
666160,"Moniak, Mickey",Mickey Moniak,COL,461,434,117,65,20,8,24,110,22,2,68,23.9,4.8,0.27,0.306,0.518,0.307,0.248,0.259,0.494,0.335,0.306
624428,"Frazier, Adam",Adam Frazier,KC,459,419,112,85,20,0,7,81,26,8,44,17.6,5.7,0.267,0.319,0.365,0.312,0.09799999999999998,0.244,0.333,0.279,0.319
643396,"Kiner-Falefa, Isiah",Isiah Kiner-Falefa,TOR,459,431,113,88,21,2,2,77,17,5,40,16.8,3.7,0.262,0.297,0.334,0.314,0.07200000000000001,0.245,0.304,0.262,0.297
669065,"Stowers, Kyle",Kyle Stowers,MIA,457,399,115,66,21,3,25,125,48,5,73,27.4,10.5,0.288,0.368,0.544,0.356,0.25600000000000006,0.265,0.537,0.375,0.368
650489,"Castro, Willi",Willi Castro,CHC,454,402,91,60,17,3,11,111,40,11,33,24.4,8.8,0.226,0.313,0.366,0.286,0.13999999999999999,0.234,0.368,0.306,0.313
671056,"Herrera, Iván",Iván Herrera,STL,452,388,110,78,13,0,19,84,43,15,66,18.6,9.5,0.284,0.373,0.464,0.315,0.18000000000000005,0.275,0.491,0.371,0.373
672275,"Bailey, Patrick",Patrick Bailey,SF,452,409,91,64,18,3,6,133,30,3,55,29.4,6.6,0.222,0.277,0.325,0.308,0.10300000000000001,0.21,0.333,0.264,0.277
681351,"O'Hoppe, Logan",Logan O'Hoppe,LAA,451,423,90,62,8,1,19,139,24,2,43,30.8,5.3,0.213,0.258,0.371,0.267,0.158,0.228,0.425,0.301,0.258
502054,"Pham, Tommy",Tommy Pham,PIT,449,392,96,68,17,1,10,94,50,2,52,20.9,11.1,0.245,0.33,0.37,0.294,0.125,0.246,0.396,0.318,0.33
669224,"Wells, Austin",Austin Wells,NYY,448,401,88,44,22,1,21,118,30,5,71,26.3,6.7,0.219,0.275,0.436,0.245,0.217,0.211,0.397,0.291,0.275
663586,"Riley, Austin",Austin Riley,ATL,447,416,108,71,20,1,16,128,27,3,54,28.6,6.0,0.26,0.309,0.428,0.337,0.16799999999999998,0.246,0.472,0.33,0.309
683734,"Vaughn, Andrew",Andrew Vaughn,MIL,447,406,103,67,22,0,14,80,31,3,65,17.9,6.9,0.254,0.307,0.411,0.28,0.15699999999999997,0.273,0.479,0.349,0.307
686948,"Baldwin, Drake",Drake Baldwin,ATL,446,405,111,72,18,2,19,68,38,3,80,15.2,8.5,0.274,0.341,0.469,0.289,0.19499999999999995,0.272,0.48,0.353,0.341
665966,"Narváez, Carlos",Carlos Narváez,BOS,446,403,97,55,27,0,15,111,38,1,50,24.9,8.5,0.241,0.306,0.419,0.294,0.178,0.22,0.381,0.293,0.306
608369,"Seager, Corey",Corey Seager,TEX,445,380,103,63,19,0,21,87,58,5,50,19.6,13.0,0.271,0.373,0.487,0.299,0.21599999999999997,0.285,0.569,0.4,0.373
686555,"Collins, Isaac",Isaac Collins,MIL,441,372,98,64,22,3,9,93,57,6,54,21.1,12.9,0.263,0.368,0.411,0.326,0.14799999999999996,0.246,0.359,0.322,0.368
802415,"Simpson, Chandler",Chandler Simpson,TB,441,414,122,104,15,3,0,43,20,0,26,9.8,4.5,0.295,0.326,0.345,0.327,0.04999999999999999,0.295,0.336,0.297,0.326
670623,"Paredes, Isaac",Isaac Paredes,HOU,438,378,96,60,15,1,20,76,50,8,53,17.4,11.4,0.254,0.352,0.458,0.268,0.20400000000000001,0.235,0.38,0.32,0.352
664770,"Lukes, Nathan",Nathan Lukes,TOR,438,388,99,66,19,2,12,60,38,2,65,13.7,8.7,0.255,0.323,0.407,0.273,0.15199999999999997,0.259,0.392,0.315,0.323
595879,"Báez, Javier",Javier Báez,DET,437,417,107,75,17,3,12,109,10,6,57,24.9,2.3,0.257,0.282,0.398,0.318,0.14100000000000001,0.23,0.359,0.271,0.282
807713,"Shaw, Matt",Matt Shaw,CHC,437,393,89,52,21,3,13,94,38,2,44,21.5,8.7,0.226,0.295,0.394,0.262,0.168,0.237,0.375,0.302,0.295
571448,"Arenado, Nolan",Nolan Arenado,STL,436,401,95,64,18,1,12,49,28,3,52,11.2,6.4,0.237,0.289,0.377,0.241,0.14,0.245,0.366,0.289,0.289
669257,"Smith, Will",Will Smith,LAD,436,362,107,69,20,1,17,89,64,5,61,20.4,14.7,0.296,0.404,0.497,0.345,0.201,0.269,0.496,0.378,0.404
666139,"Lowe, Josh",Josh Lowe,TB,435,396,87,53,21,2,11,109,33,3,40,25.1,7.6,0.22,0.283,0.366,0.273,0.146,0.236,0.366,0.294,0.283
641680,"Heim, Jonah",Jonah Heim,TEX,433,395,84,59,14,0,11,88,32,1,43,20.3,7.4,0.213,0.271,0.332,0.243,0.11900000000000002,0.219,0.346,0.276,0.271
683146,"Baty, Brett",Brett Baty,NYM,432,393,100,67,13,2,18,108,33,2,50,25.0,7.6,0.254,0.313,0.435,0.304,0.181,0.252,0.457,0.334,0.313
673357,"Jr., Luis Robert",Luis Robert Jr.,CWS,431,382,85,59,12,0,14,112,40,2,53,26.0,9.3,0.223,0.297,0.364,0.274,0.141,0.246,0.426,0.321,0.297
691176,"Domínguez, Jasson",Jasson Domínguez,NYY,429,381,98,69,18,1,10,115,41,3,47,26.8,9.6,0.257,0.331,0.388,0.338,0.131,0.237,0.37,0.306,0.331
671289,"Freeman, Tyler",Tyler Freeman,COL,428,377,106,82,20,2,2,51,34,11,31,11.9,7.9,0.281,0.354,0.361,0.317,0.07999999999999996,0.278,0.367,0.325,0.354
663968,"Mangum, Jake",Jake Mangum,TB,428,405,120,98,18,1,3,64,19,2,40,15.0,4.4,0.296,0.33,0.368,0.345,0.07200000000000001,0.251,0.336,0.276,0.33
669016,"Marsh, Brandon",Brandon Marsh,PHI,425,379,106,68,25,2,11,110,38,0,43,25.9,8.9,0.28,0.342,0.443,0.363,0.16299999999999998,0.263,0.432,0.33,0.342
666018,"Aranda, Jonathan",Jonathan Aranda,TB,422,370,117,81,22,0,14,107,41,8,59,25.4,9.7,0.316,0.393,0.489,0.409,0.173,0.291,0.515,0.382,0.393
682177,"Schneemann, Daniel",Daniel Schneemann,CLE,422,379,78,47,18,1,12,117,38,3,41,27.7,9.0,0.206,0.283,0.354,0.263,0.148,0.215,0.387,0.297,0.283
608348,"Kelly, Carson",Carson Kelly,CHC,421,369,92,61,13,1,17,80,45,3,50,19.0,10.7,0.249,0.333,0.428,0.272,0.179,0.236,0.411,0.321,0.333
677800,"Abreu, Wilyer",Wilyer Abreu,BOS,417,373,92,53,17,0,22,101,40,0,69,24.2,9.6,0.247,0.317,0.469,0.277,0.22199999999999998,0.243,0.475,0.335,0.317
669397,"Allen, Nick",Nick Allen,ATL,416,371,82,71,11,0,0,99,31,3,22,23.8,7.5,0.221,0.284,0.251,0.298,0.03,0.221,0.268,0.252,0.284
669720,"Hays, Austin",Austin Hays,CIN,416,380,101,65,16,5,15,107,29,1,64,25.7,7.0,0.266,0.315,0.453,0.326,0.187,0.234,0.403,0.3,0.315
666310,"Naylor, Bo",Bo Naylor,CLE,414,359,70,33,22,1,14,99,45,1,47,23.9,10.9,0.195,0.282,0.379,0.222,0.184,0.201,0.371,0.292,0.282
660670,"Jr., Ronald Acuña",Ronald Acuña Jr.,ATL,412,338,98,64,12,1,21,102,71,3,42,24.8,17.2,0.29,0.417,0.518,0.358,0.22800000000000004,0.263,0.535,0.397,0.417
687462,"Horwitz, Spencer",Spencer Horwitz,PIT,411,364,99,62,26,0,11,73,44,2,51,17.8,10.7,0.272,0.353,0.434,0.313,0.16199999999999998,0.251,0.407,0.326,0.353
664728,"Isbel, Kyle",Kyle Isbel,KC,409,368,94,70,16,4,4,74,23,2,33,18.1,5.6,0.255,0.301,0.353,0.307,0.09799999999999998,0.22,0.29,0.251,0.301
693304,"Gonzales, Nick",Nick Gonzales,PIT,408,381,99,73,18,3,5,73,21,2,30,17.9,5.1,0.26,0.299,0.362,0.306,0.10199999999999998,0.254,0.368,0.291,0.299
700337,"Quero, Edgar",Edgar Quero,CWS,403,365,98,76,17,0,5,71,32,4,36,17.6,7.9,0.268,0.333,0.356,0.32,0.08799999999999997,0.236,0.346,0.29,0.333
666134,"Jones, Nolan",Nolan Jones,CLE,403,355,75,54,14,2,5,113,39,5,34,28.0,9.7,0.211,0.296,0.304,0.292,0.093,0.224,0.373,0.3,0.296
668904,"Lewis, Royce",Royce Lewis,MIN,403,376,89,58,18,0,13,80,25,0,52,19.9,6.2,0.237,0.283,0.388,0.267,0.15100000000000002,0.24,0.4,0.297,0.283
669357,"Gorman, Nolan",Nolan Gorman,STL,402,351,72,43,14,1,14,136,47,0,46,33.8,11.7,0.205,0.296,0.37,0.283,0.165,0.196,0.386,0.296,0.296
643289,"Dubón, Mauricio",Mauricio Dubón,HOU,398,369,89,61,21,0,7,42,24,1,33,10.6,6.0,0.241,0.289,0.355,0.255,0.11399999999999999,0.247,0.331,0.278,0.289
691023,"Walker, Jordan",Jordan Walker,STL,396,363,78,58,13,1,6,126,29,3,41,31.8,7.3,0.215,0.278,0.306,0.31,0.091,0.207,0.363,0.278,0.278
670242,"Wallner, Matt",Matt Wallner,MIN,392,336,68,27,16,3,22,114,46,8,40,29.1,11.7,0.202,0.311,0.464,0.228,0.262,0.202,0.435,0.325,0.311
602104,"Urías, Ramón",Ramón Urías,HOU,391,352,85,57,17,0,11,88,27,2,44,22.5,6.9,0.241,0.292,0.384,0.281,0.14300000000000002,0.229,0.377,0.29,0.292
689414,"Hicks, Liam",Liam Hicks,MIA,390,332,82,62,13,1,6,56,43,9,45,14.4,11.0,0.247,0.346,0.346,0.278,0.09899999999999998,0.244,0.35,0.315,0.346
678662,"Tovar, Ezequiel",Ezequiel Tovar,COL,390,360,91,60,18,4,9,98,21,1,33,25.1,5.4,0.253,0.294,0.4,0.322,0.14700000000000002,0.261,0.441,0.319,0.294
686780,"Pagés, Pedro",Pedro Pagés,STL,389,361,83,57,15,0,11,107,19,3,45,27.5,4.9,0.23,0.272,0.363,0.293,0.13299999999999998,0.208,0.34,0.259,0.272
571970,"Muncy, Max",Max Muncy,LAD,388,313,76,45,10,2,19,83,64,6,67,21.4,16.5,0.243,0.376,0.47,0.264,0.22699999999999998,0.238,0.497,0.374,0.376
665019,"Clemens, Kody",Kody Clemens,MIN,386,348,74,39,12,4,19,93,29,5,52,24.1,7.5,0.213,0.281,0.434,0.231,0.221,0.243,0.465,0.331,0.281
605170,"Caratini, Victor",Victor Caratini,HOU,386,344,89,63,14,0,12,65,23,13,46,16.8,6.0,0.259,0.324,0.404,0.282,0.14500000000000002,0.255,0.425,0.329,0.324
643565,"Tauchman, Mike",Mike Tauchman,CWS,385,335,88,61,17,1,9,86,45,4,40,22.3,11.7,0.263,0.356,0.4,0.328,0.137,0.244,0.382,0.321,0.356
677587,"Rocchio, Brayan",Brayan Rocchio,CLE,383,344,80,55,18,2,5,77,22,8,44,20.1,5.7,0.233,0.29,0.34,0.281,0.10700000000000001,0.246,0.358,0.295,0.29
672761,"Pérez, Wenceel",Wenceel Pérez,DET,383,344,84,50,17,4,13,87,31,3,43,22.7,8.1,0.244,0.308,0.43,0.285,0.186,0.242,0.393,0.31,0.308
676694,"Meyers, Jake",Jake Meyers,HOU,381,343,100,80,15,2,3,67,31,3,24,17.6,8.1,0.292,0.354,0.373,0.353,0.08100000000000002,0.269,0.403,0.325,0.354
669242,"Edman, Tommy",Tommy Edman,LAD,377,346,78,51,13,1,13,61,19,6,49,16.2,5.0,0.225,0.274,0.382,0.235,0.157,0.274,0.411,0.321,0.274
669394,"Burger, Jake",Jake Burger,TEX,376,356,84,52,15,1,16,93,12,5,53,24.7,3.2,0.236,0.269,0.419,0.272,0.183,0.246,0.478,0.324,0.269
669707,"Triolo, Jared",Jared Triolo,PIT,376,331,75,48,18,2,7,76,39,2,24,20.2,10.4,0.227,0.311,0.356,0.273,0.12899999999999998,0.239,0.383,0.31,0.311
595777,"Profar, Jurickson",Jurickson Profar,ATL,371,318,78,47,16,1,14,59,48,5,43,15.9,12.9,0.245,0.353,0.434,0.261,0.189,0.231,0.391,0.325,0.353
676609,"Caballero, José",José Caballero,NYY,370,314,74,50,18,1,5,98,47,3,36,26.5,12.7,0.236,0.339,0.347,0.324,0.11099999999999999,0.218,0.332,0.296,0.339
665926,"Giménez, Andrés",Andrés Giménez,TOR,369,329,69,50,11,1,7,66,25,11,35,17.9,6.8,0.21,0.285,0.313,0.239,0.10300000000000001,0.252,0.361,0.308,0.285
668939,"Rutschman, Adley",Adley Rutschman,BAL,365,322,71,44,16,2,9,57,40,1,29,15.6,11.0,0.22,0.307,0.366,0.24,0.146,0.241,0.41,0.325,0.307
696285,"Young, Jacob",Jacob Young,WSH,364,324,75,62,10,1,2,65,27,3,31,17.9,7.4,0.231,0.296,0.287,0.283,0.055999999999999966,0.262,0.336,0.297,0.296
681297,"Cowser, Colton",Colton Cowser,BAL,360,327,64,34,14,0,16,128,27,6,40,35.6,7.5,0.196,0.269,0.385,0.262,0.189,0.2,0.404,0.293,0.269
682622,"Marte, Noelvi",Noelvi Marte,CIN,360,339,89,56,17,2,14,85,16,3,51,23.6,4.4,0.263,0.3,0.448,0.31,0.185,0.245,0.418,0.304,0.3
663624,"Mountcastle, Ryan",Ryan Mountcastle,BAL,357,332,83,58,18,0,7,98,15,4,35,27.5,4.2,0.25,0.286,0.367,0.326,0.11699999999999999,0.253,0.428,0.313,0.286
676059,"Westburg, Jordan",Jordan Westburg,BAL,352,328,87,59,10,1,17,80,17,6,41,22.7,4.8,0.265,0.313,0.457,0.302,0.192,0.254,0.462,0.328,0.313
695734,"Lile, Daylen",Daylen Lile,WSH,351,321,96,61,15,11,9,56,21,4,41,16.0,6.0,0.299,0.347,0.498,0.336,0.199,0.302,0.449,0.348,0.347
669477,"Schmitt, Casey",Casey Schmitt,SF,348,312,74,47,15,0,12,83,27,5,40,23.9,7.8,0.237,0.305,0.401,0.282,0.16400000000000003,0.256,0.436,0.328,0.305
666023,"Fermin, Freddy",Freddy Fermin,SD,347,319,80,62,13,0,5,65,19,2,26,18.7,5.5,0.251,0.297,0.339,0.301,0.08800000000000002,0.232,0.335,0.27,0.297
668709,"Bleday, JJ",JJ Bleday,OAK,344,307,65,34,17,0,14,91,36,0,39,26.5,10.5,0.212,0.294,0.404,0.251,0.19200000000000003,0.197,0.345,0.276,0.294
578428,"Iglesias, Jose",Jose Iglesias,SD,343,306,70,56,11,0,3,56,24,7,36,16.3,7.0,0.229,0.298,0.294,0.269,0.06499999999999997,0.24,0.313,0.281,0.298
663886,"Stephenson, Tyler",Tyler Stephenson,CIN,342,299,69,38,18,0,13,116,37,2,50,33.9,10.8,0.231,0.316,0.421,0.322,0.18999999999999997,0.216,0.413,0.311,0.316
691594,"Sanoja, Javier",Javier Sanoja,MIA,342,313,76,44,22,4,6,41,19,2,38,12.0,5.6,0.243,0.287,0.396,0.259,0.15300000000000002,0.251,0.342,0.282,0.287
663853,"Gonzalez, Romy",Romy Gonzalez,BOS,341,315,96,61,23,3,9,81,18,3,53,23.8,5.3,0.305,0.343,0.483,0.378,0.178,0.276,0.48,0.344,0.343
621438,"Taylor, Tyrone",Tyrone Taylor,NYM,341,310,69,46,18,3,2,76,16,9,27,22.3,4.7,0.223,0.279,0.319,0.286,0.096,0.257,0.364,0.298,0.279
609280,"Andujar, Miguel",Miguel Andujar,CIN,341,321,102,74,17,1,10,49,17,1,44,14.4,5.0,0.318,0.352,0.47,0.348,0.15199999999999997,0.259,0.383,0.298,0.352
643376,"Jansen, Danny",Danny Jansen,MIL,337,288,62,37,11,0,14,86,42,4,36,25.5,12.5,0.215,0.321,0.399,0.253,0.18400000000000002,0.2,0.357,0.3,0.321
681393,"Norby, Connor",Connor Norby,MIA,337,311,78,52,17,1,8,90,18,5,34,26.7,5.3,0.251,0.3,0.389,0.324,0.138,0.241,0.417,0.307,0.3
669221,"Murphy, Sean",Sean Murphy,ATL,337,291,58,29,13,0,16,105,35,8,45,31.2,10.4,0.199,0.3,0.409,0.243,0.20999999999999996,0.201,0.408,0.314,0.3
669911,"Toglia, Michael",Michael Toglia,COL,337,306,58,31,15,1,11,132,28,1,32,39.2,8.3,0.19,0.258,0.353,0.285,0.16299999999999998,0.199,0.351,0.271,0.258
667472,"Myers, Dane",Dane Myers,MIA,333,307,72,56,10,0,6,77,23,2,31,23.1,6.9,0.235,0.291,0.326,0.293,0.09100000000000003,0.247,0.395,0.305,0.291
663698,"Bart, Joey",Joey Bart,PIT,332,285,71,54,12,1,4,93,40,7,30,28.0,12.0,0.249,0.355,0.34,0.356,0.09100000000000003,0.222,0.38,0.318,0.355
649966,"Urías, Luis",Luis Urías,OAK,330,287,66,51,7,0,8,45,31,6,25,13.6,9.4,0.23,0.315,0.338,0.245,0.10800000000000001,0.234,0.346,0.3,0.315
516782,"Marte, Starling",Starling Marte,NYM,329,293,79,56,14,0,9,68,22,9,34,20.7,6.7,0.27,0.335,0.41,0.318,0.13999999999999996,0.243,0.391,0.315,0.335
669289,"Espinal, Santiago",Santiago Espinal,CIN,328,301,73,61,12,0,0,38,21,1,16,11.6,6.4,0.243,0.292,0.282,0.275,0.03899999999999998,0.229,0.287,0.254,0.292
681460,"Baldwin, Brooks",Brooks Baldwin,CWS,328,300,72,45,15,1,11,86,21,1,38,26.2,6.4,0.24,0.29,0.407,0.298,0.16699999999999998,0.235,0.416,0.307,0.29
656555,"Hoskins, Rhys",Rhys Hoskins,MIL,328,279,66,41,12,1,12,91,38,5,43,27.7,11.6,0.237,0.332,0.416,0.297,0.179,0.22,0.389,0.314,0.332
543309,"Higashioka, Kyle",Kyle Higashioka,TEX,327,303,73,47,14,1,11,72,20,2,47,22.0,6.1,0.241,0.291,0.403,0.279,0.16200000000000003,0.233,0.394,0.293,0.291
700242,"Sweeney, Trey",Trey Sweeney,DET,326,296,58,44,6,2,6,92,26,0,32,28.2,8.0,0.196,0.258,0.291,0.257,0.09499999999999997,0.19,0.294,0.244,0.258
572191,"Taylor, Michael A.",Michael A. Taylor,CWS,325,295,59,29,20,1,9,110,23,1,35,33.8,7.1,0.2,0.259,0.366,0.281,0.16599999999999998,0.186,0.38,0.271,0.259
686611,"Crews, Dylan",Dylan Crews,WSH,322,293,61,41,8,2,10,76,24,5,27,23.6,7.5,0.208,0.28,0.352,0.246,0.144,0.235,0.393,0.307,0.28
669743,"Call, Alex",Alex Call,LAD,322,270,72,52,13,2,5,55,36,6,31,17.1,11.2,0.267,0.361,0.385,0.313,0.118,0.243,0.369,0.321,0.361
670764,"Walls, Taylor",Taylor Walls,TB,317,282,62,43,14,1,4,70,26,0,38,22.1,8.2,0.22,0.28,0.319,0.271,0.099,0.21,0.309,0.261,0.28
500743,"Rojas, Miguel",Miguel Rojas,LAD,317,290,76,51,18,0,7,46,24,0,27,14.5,7.6,0.262,0.318,0.397,0.291,0.135,0.249,0.358,0.292,0.318
624585,"Soler, Jorge",Jorge Soler,LAA,315,279,60,36,12,0,12,94,28,4,34,29.8,8.9,0.215,0.293,0.387,0.273,0.17200000000000001,0.204,0.387,0.294,0.293
642133,"Tellez, Rowdy",Rowdy Tellez,TEX,312,289,66,38,11,0,17,83,17,3,49,26.6,5.4,0.228,0.276,0.443,0.255,0.215,0.234,0.479,0.328,0.276
672515,"Moreno, Gabriel",Gabriel Moreno,ARI,309,277,79,57,12,1,9,53,29,1,40,17.2,9.4,0.285,0.353,0.433,0.323,0.14800000000000002,0.279,0.453,0.346,0.353
592626,"Pederson, Joc",Joc Pederson,TEX,306,265,48,28,10,1,9,65,34,5,26,21.2,11.1,0.181,0.285,0.328,0.203,0.14700000000000002,0.219,0.393,0.315,0.285
666624,"Morel, Christopher",Christopher Morel,TB,305,278,61,34,16,0,11,109,25,2,33,35.7,8.2,0.219,0.289,0.396,0.316,0.17700000000000002,0.213,0.42,0.304,0.289
701350,"Anthony, Roman",Roman Anthony,BOS,303,257,75,48,18,1,8,84,40,5,32,27.7,13.2,0.292,0.396,0.463,0.404,0.17100000000000004,0.258,0.484,0.372,0.396
624431,"Trevino, Jose",Jose Trevino,CIN,302,282,67,43,20,0,4,39,15,0,22,12.9,5.0,0.238,0.272,0.351,0.259,0.11299999999999999,0.242,0.355,0.278,0.272
571657,"Farmer, Kyle",Kyle Farmer,COL,300,277,63,41,14,0,8,66,17,4,31,22.0,5.7,0.227,0.28,0.365,0.268,0.13799999999999998,0.228,0.353,0.285,0.28
664702,"Straw, Myles",Myles Straw,TOR,299,267,70,51,14,1,4,50,19,1,32,16.7,6.4,0.262,0.313,0.367,0.308,0.10499999999999998,0.252,0.365,0.295,0.313
691019,"Teel, Kyle",Kyle Teel,CWS,297,253,69,50,11,0,8,77,37,5,35,25.9,12.5,0.273,0.375,0.411,0.361,0.13799999999999996,0.237,0.416,0.337,0.375
695336,"Saggese, Thomas",Thomas Saggese,STL,295,275,71,52,17,0,2,83,16,1,25,28.1,5.4,0.258,0.299,0.342,0.359,0.08400000000000002,0.24,0.351,0.281,0.299
810938,"Williamson, Ben",Ben Williamson,SEA,295,277,70,56,13,0,1,64,15,1,21,21.7,5.1,0.253,0.294,0.31,0.325,0.056999999999999995,0.241,0.322,0.269,0.294
681715,"Hernández, Heriberto",Heriberto Hernández,MIA,294,256,68,45,12,1,10,77,31,3,45,26.2,10.5,0.266,0.347,0.438,0.335,0.172,0.245,0.435,0.334,0.347
691723,"Mayo, Coby",Coby Mayo,BAL,294,263,57,34,12,0,11,84,27,4,28,28.6,9.2,0.217,0.299,0.388,0.274,0.171,0.202,0.363,0.287,0.299
545341,"Grichuk, Randal",Randal Grichuk,KC,293,272,62,34,18,1,9,61,17,1,27,20.8,5.8,0.228,0.273,0.401,0.259,0.17300000000000001,0.259,0.457,0.326,0.273
641598,"Garver, Mitch",Mitch Garver,SEA,290,254,53,38,5,1,9,80,30,3,30,27.6,10.3,0.209,0.297,0.343,0.262,0.13400000000000004,0.209,0.371,0.298,0.297
660162,"Moncada, Yoán",Yoán Moncada,LAA,289,248,58,31,13,2,12,75,32,7,35,26.0,11.1,0.234,0.336,0.448,0.282,0.214,0.218,0.422,0.325,0.336
656976,"Smith, Pavin",Pavin Smith,ARI,288,244,63,37,17,1,8,92,41,0,28,31.9,14.2,0.258,0.362,0.434,0.377,0.176,0.215,0.398,0.319,0.362
656180,"Adams, Riley",Riley Adams,WSH,286,263,49,33,8,0,8,110,18,5,24,38.5,6.3,0.186,0.252,0.308,0.283,0.122,0.208,0.35,0.275,0.252
695657,"Montgomery, Colson",Colson Montgomery,CWS,284,255,61,30,9,1,21,83,25,2,55,29.2,8.8,0.239,0.311,0.529,0.263,0.29000000000000004,0.23,0.501,0.341,0.311
